depth,vsh,phit,sw,perm
2123.0,0.4809,0.1687,0.7193,168.9556
2123.2,0.4627,0.1641,0.6085,230.338
2123.4,0.3318,0.1898,0.6895,410.8309
2123.6,0.4109,0.1604,0.664,465.0454
2123.8,0.4717,0.1877,0.8661,508.2105
2124.0,0.4346,0.1782,0.7102,899.0065
2124.2,0.6859,0.1403,0.4495,68.8673
2124.4,0.6015,0.1505,0.6246,195.3952
2124.6,0.4935,0.178,0.4594,290.5901
2124.8,0.3355,0.1961,0.4677,306.1363
2125.0,0.3264,0.1747,0.3325,376.417
2125.2,0.7461,0.1413,0.5148,519.727
2125.4,0.2985,0.1841,0.6224,283.8237
2125.6,0.4671,0.1967,0.5257,663.7016
2125.8,0.5041,0.1754,0.3792,162.6387
2126.0,0.4033,0.1543,0.3241,81.8947
2126.2,0.2997,0.2271,0.8402,973.9092
2126.4,0.3323,0.1341,0.6094,94.2339
2126.6,0.368,0.1842,0.417,387.5608
2126.8,0.3436,0.1607,0.6192,229.5454
2127.0,0.6492,0.172,0.8738,117.208
2127.2,0.4486,0.1658,0.641,200.5663
2127.4,0.3714,0.1551,0.1341,324.8417
2127.6,0.466,0.1532,0.9508,85.1833
2127.8,0.5502,0.1331,0.2836,97.8603
2128.0,0.3983,0.1613,0.5188,333.8476
2128.2,0.5853,0.1362,0.3898,79.3111
2128.4,0.2593,0.1707,0.4349,448.1304
2128.6,0.6257,0.1428,0.5998,57.1973
2128.8,0.4487,0.1686,0.2361,616.2483
2129.0,0.4428,0.1416,0.5441,203.8142
2129.2,0.2056,0.3224,0.3361,15000.0
2129.4,0.3125,0.2488,0.4117,15000.0
2129.6,0.1671,0.2999,0.325,15000.0
2129.8,0.1382,0.2761,0.1457,15000.0
2130.0,0.3373,0.2549,0.3373,15000.0
2130.2,0.3841,0.2641,0.3145,15000.0
2130.4,0.1307,0.2949,0.2226,15000.0
2130.6,0.1886,0.2897,0.2812,15000.0
2130.8,0.3045,0.2779,0.3702,15000.0
2131.0,0.1922,0.2794,0.2175,15000.0
2131.2,0.2595,0.2962,0.2614,15000.0
2131.4,0.278,0.2694,0.5432,15000.0
2131.6,0.1438,0.295,0.1549,15000.0
2131.8,0.2419,0.2885,0.3278,15000.0
2132.0,0.1994,0.2926,0.2082,15000.0
2132.2,0.0783,0.3204,0.2469,15000.0
2132.4,0.101,0.3102,0.3174,15000.0
2132.6,0.1348,0.3078,0.2236,15000.0
2132.8,0.2929,0.2666,0.4274,15000.0
2133.0,0.7569,0.1775,0.5563,8267.1275
2133.2,0.275,0.2474,0.4672,15000.0
2133.4,0.244,0.2475,0.4891,15000.0
2133.6,0.2413,0.3166,0.173,15000.0
2133.8,0.2278,0.2393,0.3403,15000.0
2134.0,0.2408,0.3054,0.3991,15000.0
2134.2,0.2475,0.264,0.4642,15000.0
2134.4,0.0596,0.3342,0.5419,15000.0
2134.6,0.121,0.2566,0.4908,15000.0
2134.8,0.0971,0.2998,0.4529,15000.0
2135.0,0.3107,0.2994,0.6615,15000.0
2135.2,0.3654,0.2758,0.3664,15000.0
2135.4,0.0,0.3133,0.3052,15000.0
2135.6,0.8335,0.1478,0.4274,2558.5071
2135.8,0.2087,0.2602,0.2513,15000.0
2136.0,0.3013,0.2996,0.3535,15000.0
2136.2,0.2506,0.2729,0.1488,15000.0
2136.4,0.344,0.2635,0.2963,15000.0
2136.6,0.221,0.2903,0.3352,15000.0
2136.8,0.0637,0.2838,0.4657,15000.0
2137.0,0.1894,0.2978,0.4794,15000.0
2137.2,0.2516,0.2714,0.241,15000.0
2137.4,0.1784,0.2973,0.5954,15000.0
2137.6,0.2658,0.2659,0.3766,15000.0
2137.8,0.1934,0.2576,0.391,15000.0
2138.0,0.1404,0.289,0.1555,15000.0
2138.2,0.0914,0.3182,0.2635,15000.0
2138.4,0.1608,0.3022,0.4703,15000.0
2138.6,0.2205,0.2853,0.3714,15000.0
2138.8,0.0041,0.3373,0.3432,15000.0
2139.0,0.122,0.2964,0.3739,15000.0
2139.2,0.905,0.1763,0.2215,15000.0
2139.4,0.1383,0.2883,0.3383,15000.0
2139.6,0.3197,0.288,0.519,15000.0
2139.8,0.0814,0.3128,0.4705,15000.0
2140.0,0.2703,0.2656,0.3439,15000.0
2140.2,0.4849,0.2126,0.5678,14381.927
2140.4,0.3454,0.2868,0.1994,15000.0
2140.6,0.8714,0.1657,0.2823,2557.7789
2140.8,0.2858,0.2757,0.5786,15000.0
2141.0,0.063,0.357,0.3918,15000.0
2141.2,0.0427,0.3292,0.2989,15000.0
2141.4,0.2029,0.3198,0.3307,15000.0
2141.6,0.2399,0.2709,0.2601,15000.0
2141.8,0.3094,0.2919,0.3816,15000.0
2142.0,0.1431,0.2976,0.3698,15000.0
2142.2,0.2193,0.2922,0.3507,15000.0
2142.4,0.2159,0.3259,0.1957,15000.0
2142.6,0.8641,0.1762,0.4265,8032.2701
2142.8,0.1928,0.2895,0.2858,15000.0
2143.0,0.1145,0.2836,0.2334,15000.0
2143.2,0.228,0.3013,0.4967,15000.0
2143.4,0.2195,0.2737,0.6161,15000.0
2143.6,0.7727,0.2168,0.6116,15000.0
2143.8,0.2666,0.2443,0.4455,15000.0
2144.0,0.3028,0.2825,0.3203,15000.0
2144.2,0.2677,0.2643,0.351,15000.0
2144.4,0.0958,0.3193,0.3862,15000.0
2144.6,0.21,0.2861,0.3003,15000.0
2144.8,0.1089,0.2919,0.5067,15000.0
2145.0,0.2097,0.2787,0.1094,15000.0
2145.2,0.1092,0.2855,0.3155,15000.0
2145.4,0.3277,0.2843,0.4476,15000.0
2145.6,0.2783,0.2545,0.262,15000.0
2145.8,0.3153,0.2642,0.3307,15000.0
2146.0,0.3052,0.2781,0.4252,15000.0
2146.2,0.1729,0.3246,0.5176,15000.0
2146.4,0.1574,0.2946,0.1921,15000.0
2146.6,0.7246,0.1992,0.2213,15000.0
2146.8,0.1835,0.2961,0.2332,15000.0
2147.0,0.0645,0.2682,0.1734,15000.0
2147.2,0.3007,0.2479,0.1901,15000.0
2147.4,0.2144,0.2782,0.2372,15000.0
2147.6,0.3506,0.2496,0.5134,15000.0
2147.8,0.2243,0.2521,0.3269,15000.0
2148.0,0.198,0.3055,0.3468,15000.0
2148.2,0.3526,0.2688,0.243,15000.0
2148.4,0.0462,0.3154,0.4151,15000.0
2148.6,0.1415,0.2835,0.5769,15000.0
2148.8,0.8962,0.1782,0.2874,15000.0
2149.0,0.0,0.3303,0.5401,15000.0
2149.2,0.2873,0.2687,0.4014,15000.0
2149.4,0.1443,0.3058,0.3449,15000.0
2149.6,0.2905,0.2576,0.4102,15000.0
2149.8,0.2389,0.2837,0.3986,15000.0
2150.0,0.2607,0.3011,0.5676,15000.0
2150.2,0.1545,0.3199,0.3997,15000.0
2150.4,0.1236,0.3268,0.3994,15000.0
2150.6,0.209,0.2923,0.2977,15000.0
2150.8,0.2919,0.2739,0.4563,15000.0
2151.0,0.195,0.2798,0.2384,15000.0
2151.2,0.1298,0.2631,0.373,15000.0
2151.4,0.0801,0.2803,0.6991,15000.0
2151.6,0.2204,0.2814,0.0521,15000.0
2151.8,0.1446,0.2947,0.3753,15000.0
2152.0,0.1928,0.3174,0.3708,15000.0
2152.2,0.1761,0.3181,0.3106,15000.0
2152.4,0.1556,0.2814,0.3281,15000.0
2152.6,0.2294,0.2997,0.3563,15000.0
2152.8,0.2555,0.2696,0.3271,15000.0
2153.0,0.3965,0.2702,0.3838,15000.0
2153.2,0.8102,0.2065,0.3241,15000.0
2153.4,0.3594,0.2873,0.5929,15000.0
2153.6,0.1181,0.2912,0.3185,15000.0
2153.8,0.0399,0.3339,0.4,15000.0
2154.0,0.1986,0.2508,0.2846,15000.0
2154.2,0.2858,0.3002,0.4571,15000.0
2154.4,0.2701,0.2763,0.4427,15000.0
2154.6,0.3211,0.2685,0.4081,15000.0
2154.8,0.0,0.2793,0.2302,15000.0
2155.0,0.3253,0.2602,0.2708,15000.0
2155.2,0.2335,0.3097,0.5436,15000.0
2155.4,0.0456,0.3042,0.2519,15000.0
2155.6,0.7221,0.2187,0.4546,9397.8834
2155.8,0.2169,0.286,0.2374,15000.0
2156.0,0.2381,0.3032,0.4649,15000.0
2156.2,0.2999,0.2758,0.2725,15000.0
2156.4,0.243,0.2625,0.2446,15000.0
2156.6,0.0527,0.3127,0.2546,15000.0
2156.8,0.1857,0.3223,0.2698,15000.0
2157.0,0.0382,0.3238,0.3842,15000.0
2157.2,0.8177,0.1868,0.3988,15000.0
2157.4,0.3398,0.3107,0.2095,15000.0
2157.6,0.0759,0.331,0.3294,15000.0
2157.8,0.1329,0.3151,0.2019,15000.0
2158.0,0.1118,0.3085,0.419,15000.0
2158.2,0.1546,0.3099,0.4405,15000.0
2158.4,0.2412,0.2967,0.3437,15000.0
2158.6,0.1557,0.2514,0.3972,15000.0
2158.8,0.2653,0.2855,0.5613,15000.0
2159.0,0.3065,0.2677,0.3392,15000.0
2159.2,0.3102,0.2604,0.2477,15000.0
2159.4,0.0882,0.302,0.4139,15000.0
2159.6,0.3386,0.2347,0.2354,15000.0
2159.8,0.3466,0.2285,0.3486,15000.0
2160.0,0.3553,0.2881,0.2781,15000.0
2160.2,0.1842,0.2998,0.2611,15000.0
2160.4,0.1248,0.2518,0.3345,15000.0
2160.6,0.1016,0.2922,0.4563,15000.0
2160.8,0.0898,0.3232,0.4686,15000.0
2161.0,0.2012,0.2822,0.4635,15000.0
2161.2,0.2848,0.2993,0.3858,15000.0
2161.4,0.3307,0.2881,0.319,15000.0
2161.6,0.1514,0.2686,0.0748,15000.0
2161.8,0.1961,0.2858,0.395,15000.0
2162.0,0.1896,0.2807,0.0794,15000.0
2162.2,0.1365,0.2704,0.1262,15000.0
2162.4,0.2736,0.2471,0.3469,15000.0
2162.6,0.2363,0.2661,0.3905,15000.0
2162.8,0.8486,0.1714,0.3425,14849.9602
2163.0,0.2358,0.2879,0.5343,15000.0
2163.2,0.2615,0.299,0.401,15000.0
2163.4,0.2605,0.2886,0.3198,15000.0
2163.6,0.1162,0.3164,0.505,15000.0
2163.8,0.2896,0.2683,0.5457,15000.0
2164.0,0.2255,0.296,0.4083,15000.0
2164.2,0.1565,0.292,0.2554,15000.0
2164.4,0.2234,0.2754,0.289,15000.0
2164.6,0.2344,0.3204,0.1634,15000.0
2164.8,0.3082,0.2241,0.3705,15000.0
2165.0,0.0954,0.2673,0.2323,15000.0
2165.2,0.3325,0.2745,0.3159,15000.0
2165.4,0.2023,0.2823,0.3835,15000.0
2165.6,0.1494,0.2674,0.1202,15000.0
2165.8,0.1463,0.2755,0.2034,15000.0
2166.0,0.0999,0.2855,0.2902,15000.0
2166.2,0.0259,0.3337,0.3254,15000.0
2166.4,0.2677,0.3014,0.2854,15000.0
2166.6,0.3981,0.2891,0.3171,15000.0
2166.8,0.0382,0.2821,0.2676,15000.0
2167.0,0.105,0.2759,0.1809,15000.0
2167.2,0.2752,0.2473,0.3021,15000.0
2167.4,0.1954,0.3145,0.3138,15000.0
2167.6,0.2834,0.283,0.3148,15000.0
2167.8,0.1898,0.2912,0.3621,15000.0
2168.0,0.1419,0.3019,0.3947,15000.0
2168.2,0.1774,0.2905,0.4308,15000.0
2168.4,0.0,0.2976,0.2701,15000.0
2168.6,0.0857,0.3166,0.1495,15000.0
2168.8,0.2948,0.2691,0.5101,15000.0
2169.0,0.3192,0.2449,0.4135,15000.0
2169.2,0.3406,0.277,0.2398,15000.0
2169.4,0.2441,0.2724,0.3896,15000.0
2169.6,0.0,0.3245,0.4635,15000.0
2169.8,0.1365,0.2957,0.5544,15000.0
2170.0,0.3325,0.2846,0.3814,15000.0
2170.2,0.3623,0.2664,0.4858,15000.0
2170.4,0.3363,0.2485,0.2206,15000.0
2170.6,0.1764,0.2982,0.3416,15000.0
2170.8,0.0693,0.316,0.2986,15000.0
2171.0,0.1959,0.2989,0.3868,15000.0
2171.2,0.2015,0.3085,0.5352,15000.0
2171.4,0.3566,0.2506,0.3949,15000.0
2171.6,0.2228,0.2977,0.2336,15000.0
2171.8,0.2017,0.2532,0.2123,15000.0
2172.0,0.2073,0.2844,0.5489,15000.0
2172.2,0.24,0.2761,0.4164,15000.0
2172.4,0.2626,0.3069,0.3962,15000.0
2172.6,0.1275,0.2965,0.3054,15000.0
2172.8,0.0942,0.3171,0.3705,15000.0
2173.0,0.3371,0.2308,0.2544,15000.0
2173.2,0.0359,0.3072,0.3888,15000.0
2173.4,0.7704,0.1798,0.2523,14929.3869
2173.6,0.702,0.2572,0.3192,15000.0
2173.8,0.1415,0.284,0.2744,15000.0
2174.0,0.2972,0.2739,0.0,15000.0
2174.2,0.2,0.2905,0.3074,15000.0
2174.4,0.0684,0.2773,0.2464,15000.0
2174.6,0.2426,0.2707,0.3317,15000.0
2174.8,0.2067,0.295,0.3474,15000.0
2175.0,0.1784,0.2932,0.5601,15000.0
2175.2,0.1376,0.252,0.401,15000.0
2175.4,0.8368,0.1748,0.4354,14040.663
2175.6,0.1418,0.3177,0.3976,15000.0
2175.8,0.4435,0.2608,0.4655,15000.0
2176.0,0.176,0.3162,0.3932,15000.0
2176.2,0.1626,0.2743,0.3893,15000.0
2176.4,0.1458,0.3223,0.4216,15000.0
2176.6,0.3777,0.2587,0.0705,15000.0
2176.8,0.0361,0.3461,0.5775,15000.0
2177.0,0.7088,0.2067,0.5733,14622.264
2177.2,0.1761,0.2509,0.3909,15000.0
2177.4,0.0577,0.3278,0.1645,15000.0
2177.6,0.1181,0.2922,0.4935,15000.0
2177.8,0.2317,0.2754,0.2718,15000.0
2178.0,0.1136,0.2728,0.4202,15000.0
2178.2,0.7952,0.2252,0.2212,15000.0
2178.4,0.3729,0.2499,0.6324,15000.0
2178.6,0.2171,0.3168,0.1654,15000.0
2178.8,0.0546,0.3026,0.3524,15000.0
2179.0,0.1153,0.283,0.0973,15000.0
2179.2,0.1715,0.319,0.3327,15000.0
2179.4,0.1648,0.2922,0.2973,15000.0
2179.6,0.2152,0.2843,0.4879,15000.0
2179.8,0.2312,0.2574,0.3112,15000.0
2180.0,0.3731,0.2512,0.5014,15000.0
2180.2,0.1996,0.2966,0.2237,15000.0
2180.4,0.0848,0.2805,0.3192,15000.0
2180.6,0.3154,0.2588,0.3303,15000.0
2180.8,0.3263,0.2594,0.4209,15000.0
2181.0,0.2232,0.2856,0.3952,15000.0
2181.2,0.1754,0.3215,0.4233,15000.0
2181.4,0.2623,0.272,0.3884,15000.0
2181.6,0.1789,0.2776,0.4335,15000.0
2181.8,0.0,0.3749,0.2075,15000.0
2182.0,0.2563,0.2703,0.4037,15000.0
2182.2,0.2892,0.2699,0.5502,15000.0
2182.4,0.8815,0.1718,0.1949,9555.4648
2182.6,0.1269,0.2942,0.4062,15000.0
2182.8,0.2226,0.2859,0.432,15000.0
2183.0,0.2248,0.3025,0.5196,15000.0
2183.2,0.2085,0.2947,0.4344,15000.0
2183.4,0.2115,0.3077,0.3542,15000.0
2183.6,0.2037,0.3083,0.3935,15000.0
2183.8,0.2212,0.2888,0.2615,15000.0
2184.0,0.9197,0.1804,0.3465,15000.0
2184.2,0.322,0.2907,0.1887,15000.0
2184.4,0.1244,0.2779,0.5325,15000.0
2184.6,0.1828,0.3407,0.3829,15000.0
2184.8,0.1577,0.2845,0.2415,15000.0
2185.0,0.1434,0.29,0.3818,15000.0
2185.2,0.0384,0.2896,0.4885,15000.0
2185.4,0.2024,0.264,0.4787,15000.0
2185.6,0.7815,0.2144,0.2681,15000.0
2185.8,0.1845,0.3359,0.0,15000.0
2186.0,0.1991,0.2768,0.4019,15000.0
2186.2,0.2418,0.2883,0.2435,15000.0
2186.4,0.3411,0.2698,0.4319,15000.0
2186.6,0.158,0.3147,0.4533,15000.0
2186.8,0.0828,0.3511,0.4584,15000.0
2187.0,0.191,0.3199,0.5466,15000.0
2187.2,0.3884,0.2531,0.5123,15000.0
2187.4,0.0839,0.3171,0.5483,15000.0
2187.6,0.265,0.2902,0.5146,15000.0
2187.8,0.3158,0.2691,0.5335,15000.0
2188.0,0.0,0.2981,0.3411,15000.0
2188.2,0.241,0.2655,0.2043,15000.0
2188.4,0.2603,0.3013,0.6425,15000.0
2188.6,0.1733,0.3173,0.3458,15000.0
2188.8,0.1354,0.2942,0.495,15000.0
2189.0,0.1409,0.3027,0.2781,15000.0
2189.2,0.1671,0.3172,0.454,15000.0
2189.4,0.1698,0.2587,0.0683,15000.0
2189.6,0.1509,0.2869,0.3012,15000.0
2189.8,0.1656,0.3339,0.3198,15000.0
2190.0,0.3191,0.2749,0.4107,15000.0
2190.2,0.0786,0.2848,0.4799,15000.0
2190.4,0.0251,0.3183,0.2066,15000.0
2190.6,0.3207,0.2891,0.4287,15000.0
2190.8,0.1808,0.2401,0.5163,15000.0
2191.0,0.1612,0.2977,0.6276,15000.0
2191.2,0.1889,0.2823,0.4371,15000.0
2191.4,0.2209,0.2518,0.3093,15000.0
2191.6,0.1476,0.298,0.1934,15000.0
2191.8,0.2506,0.2772,0.5738,15000.0
2192.0,0.1038,0.3029,0.4325,15000.0
2192.2,0.1698,0.2859,0.3482,15000.0
2192.4,0.0,0.2996,0.151,15000.0
2192.6,0.3172,0.2401,0.2574,15000.0
2192.8,0.1824,0.277,0.4302,15000.0
2193.0,0.267,0.2945,0.3899,15000.0
2193.2,0.2477,0.285,0.1176,15000.0
2193.4,0.255,0.2778,0.43,15000.0
2193.6,0.1992,0.2673,0.1701,15000.0
2193.8,0.2388,0.2743,0.518,15000.0
2194.0,0.1039,0.3181,0.363,15000.0
2194.2,0.7044,0.2174,0.3226,15000.0
2194.4,0.1899,0.2801,0.472,15000.0
2194.6,0.132,0.2466,0.409,15000.0
2194.8,0.3425,0.2517,0.5235,15000.0
2195.0,0.2375,0.2723,0.3659,15000.0
2195.2,0.1284,0.2813,0.3693,15000.0
2195.4,0.1728,0.2841,0.3173,15000.0
2195.6,0.2133,0.3022,0.3759,15000.0
2195.8,0.1932,0.2883,0.5536,15000.0
2196.0,0.2272,0.3034,0.2835,15000.0
2196.2,0.8084,0.1605,0.4788,9070.0264
2196.4,0.7608,0.1922,0.2827,13116.5901
2196.6,0.0,0.2812,0.1047,15000.0
2196.8,0.1626,0.2854,0.3759,15000.0
2197.0,0.256,0.2581,0.4064,15000.0
2197.2,0.1638,0.3194,0.3242,15000.0
2197.4,0.3237,0.2764,0.1751,15000.0
2197.6,0.1953,0.309,0.3781,15000.0
2197.8,0.8964,0.168,0.43,3895.6088
2198.0,0.3152,0.2492,0.2589,15000.0
2198.2,0.3051,0.2501,0.2027,15000.0
2198.4,0.0796,0.3126,0.3099,15000.0
2198.6,0.2017,0.3239,0.414,15000.0
2198.8,0.3223,0.2767,0.4045,15000.0
2199.0,0.2272,0.2761,0.249,15000.0
2199.2,0.2554,0.2754,0.3715,15000.0
2199.4,0.0612,0.3096,0.4478,15000.0
2199.6,0.3919,0.2978,0.2053,15000.0
2199.8,0.1209,0.3253,0.3426,15000.0
2200.0,0.0006,0.3251,0.4959,15000.0
2200.2,0.1649,0.2958,0.1939,15000.0
2200.4,0.0,0.326,0.4735,15000.0
2200.6,0.0915,0.3152,0.5334,15000.0
2200.8,0.4559,0.2388,0.343,15000.0
2201.0,0.162,0.2772,0.3132,15000.0
2201.2,0.0572,0.3315,0.4566,15000.0
2201.4,0.8565,0.1834,0.3695,15000.0
2201.6,0.1102,0.3213,0.0543,15000.0
2201.8,0.2865,0.3071,0.3305,15000.0
2202.0,0.111,0.3126,0.3966,15000.0
2202.2,0.789,0.2009,0.4736,15000.0
2202.4,0.0853,0.3704,0.2114,15000.0
2202.6,0.4599,0.2506,0.3326,15000.0
2202.8,0.2504,0.2581,0.4792,15000.0
2203.0,0.1854,0.2847,0.3441,15000.0
2203.2,0.1707,0.3237,0.1523,15000.0
2203.4,0.1446,0.271,0.5053,15000.0
2203.6,0.1239,0.2851,0.3255,15000.0
2203.8,0.1212,0.3227,0.467,15000.0
2204.0,0.3678,0.2557,0.1955,15000.0
2204.2,0.1447,0.2946,0.3328,15000.0
2204.4,0.0,0.3415,0.3898,15000.0
2204.6,0.0834,0.2923,0.3378,15000.0
2204.8,0.2928,0.2438,0.2257,15000.0
2205.0,0.1748,0.2643,0.0731,15000.0
2205.2,0.1866,0.3018,0.5273,15000.0
2205.4,0.317,0.2745,0.3852,15000.0
2205.6,0.1223,0.2866,0.4906,15000.0
2205.8,0.2632,0.2547,0.4748,15000.0
2206.0,0.1332,0.2933,0.4195,15000.0
2206.2,0.2576,0.3011,0.3062,15000.0
2206.4,0.1609,0.2775,0.413,15000.0
2206.6,0.1758,0.2786,0.5257,15000.0
2206.8,0.282,0.2511,0.3747,15000.0
2207.0,0.2748,0.2687,0.5859,15000.0
2207.2,0.1835,0.2974,0.1663,15000.0
2207.4,0.1528,0.3378,0.1372,15000.0
2207.6,0.3599,0.2668,0.4771,15000.0
2207.8,0.2589,0.2775,0.256,15000.0
2208.0,0.1609,0.3115,0.5858,15000.0
2208.2,0.8676,0.1951,0.5476,15000.0
2208.4,0.3025,0.26,0.5517,15000.0
2208.6,0.2115,0.3322,0.4385,15000.0
2208.8,0.1836,0.2901,0.2386,15000.0
2209.0,0.2115,0.2909,0.1497,15000.0
2209.2,0.2338,0.2936,0.5272,15000.0
2209.4,0.1943,0.2958,0.1669,15000.0
2209.6,0.3204,0.2992,0.5357,15000.0
2209.8,0.3259,0.2561,0.4431,15000.0
2210.0,0.2532,0.2952,0.338,15000.0
2210.2,0.3375,0.2693,0.4105,15000.0
2210.4,0.2008,0.3075,0.398,15000.0
2210.6,0.269,0.2727,0.3318,15000.0
2210.8,0.3004,0.2649,0.5303,15000.0
2211.0,0.3019,0.2863,0.5176,15000.0
2211.2,0.2916,0.2805,0.3717,15000.0
2211.4,0.2631,0.2615,0.2886,15000.0
2211.6,0.3957,0.2836,0.5085,15000.0
2211.8,0.146,0.3113,0.098,15000.0
2212.0,0.1845,0.289,0.4029,15000.0
2212.2,0.7751,0.1866,0.4793,7957.7267
2212.4,0.1632,0.3012,0.2453,15000.0
2212.6,0.0011,0.333,0.4488,15000.0
2212.8,0.3375,0.2341,0.3684,15000.0
2213.0,0.0974,0.3119,0.2749,15000.0
2213.2,0.217,0.2983,0.4615,15000.0
2213.4,0.0578,0.2637,0.2294,15000.0
2213.6,0.2621,0.282,0.4567,15000.0
2213.8,0.1215,0.3145,0.1015,15000.0
2214.0,0.0864,0.3178,0.3724,15000.0
2214.2,0.2194,0.3009,0.3501,15000.0
2214.4,0.1299,0.2927,0.2834,15000.0
2214.6,0.1426,0.2764,0.4014,15000.0
2214.8,0.2172,0.2493,0.3559,15000.0
2215.0,0.28,0.297,0.4729,15000.0
2215.2,0.1182,0.3152,0.4064,15000.0
2215.4,0.8148,0.213,0.4343,15000.0
2215.6,0.2023,0.2731,0.391,15000.0
2215.8,0.2539,0.2954,0.2904,15000.0
2216.0,0.3463,0.2345,0.3352,15000.0
2216.2,0.0929,0.2878,0.3799,15000.0
2216.4,0.1682,0.2956,0.3262,15000.0
2216.6,0.3176,0.2825,0.4856,15000.0
2216.8,0.3973,0.29,0.3604,15000.0
2217.0,0.1007,0.2991,0.3907,15000.0
2217.2,0.903,0.1582,0.2336,2328.9778
2217.4,0.2381,0.2636,0.473,15000.0
2217.6,0.1422,0.2835,0.2821,15000.0
2217.8,0.1241,0.3446,0.2023,15000.0
2218.0,0.2244,0.2992,0.5431,15000.0
2218.2,0.3549,0.2855,0.4347,15000.0
2218.4,0.0691,0.3042,0.4608,15000.0
2218.6,0.3498,0.264,0.4141,15000.0
2218.8,0.1425,0.3112,0.3295,15000.0
2219.0,0.2346,0.2724,0.3227,15000.0
2219.2,0.3591,0.2567,0.456,15000.0
2219.4,0.2325,0.2693,0.4934,15000.0
2219.6,0.1703,0.2838,0.3435,15000.0
2219.8,0.2718,0.2775,0.6029,15000.0
2220.0,0.1827,0.2743,0.3318,15000.0
2220.2,0.2521,0.2854,0.1838,15000.0
2220.4,0.1795,0.297,0.1398,15000.0
2220.6,0.2861,0.2706,0.1544,15000.0
2220.8,0.0606,0.2938,0.298,15000.0
2221.0,0.0986,0.3063,0.3148,15000.0
2221.2,0.0591,0.3004,0.4269,15000.0
2221.4,0.1944,0.2898,0.3458,15000.0
2221.6,0.047,0.3344,0.4326,15000.0
2221.8,0.1308,0.274,0.361,15000.0
2222.0,0.0892,0.3492,0.3271,15000.0
2222.2,0.348,0.2629,0.2907,15000.0
2222.4,0.1009,0.3121,0.5111,15000.0
2222.6,0.0713,0.2935,0.164,15000.0
2222.8,0.2248,0.3069,0.3786,15000.0
2223.0,0.3687,0.2585,0.34,15000.0
2223.2,0.1884,0.282,0.4462,15000.0
2223.4,0.1961,0.2771,0.3519,15000.0
2223.6,0.3291,0.262,0.3614,15000.0
2223.8,0.2878,0.2823,0.3203,15000.0
2224.0,0.2425,0.2846,0.5185,15000.0
2224.2,0.1418,0.2965,0.3469,15000.0
2224.4,0.2456,0.2665,0.595,15000.0
2224.6,0.0639,0.2944,0.3801,15000.0
2224.8,0.1376,0.2888,0.3523,15000.0
2225.0,0.3431,0.2743,0.338,15000.0
2225.2,0.3302,0.2804,0.4207,15000.0
2225.4,0.2437,0.2969,0.2758,15000.0
2225.6,0.0621,0.2292,0.4031,15000.0
2225.8,0.2987,0.2227,0.2718,1370.0979
2226.0,0.4504,0.171,0.3402,195.5321
2226.2,0.3123,0.2193,0.5257,373.006
2226.4,0.0224,0.3083,0.1355,1719.8404
2226.6,0.0512,0.2538,0.3568,58.4912
2226.8,0.2827,0.1921,0.4492,81.6049
2227.0,0.1167,0.2346,0.3511,412.2068
2227.2,0.2878,0.1845,0.1392,76.2433
2227.4,0.2955,0.1922,0.5215,103.7623
2227.6,0.7401,0.1849,0.3214,4856.8452
2227.8,0.5059,0.1585,0.2909,84.9916
2228.0,0.7696,0.1707,0.3142,208.1887
2228.2,0.4275,0.2107,0.2889,415.8969
2228.4,0.3897,0.2004,0.188,533.8961
2228.6,0.2505,0.2412,0.3478,293.1366
2228.8,0.2447,0.2094,0.2614,1448.5448
2229.0,0.2313,0.2611,0.4056,1356.7557
2229.2,0.3585,0.2001,0.4101,49.3078
2229.4,0.1855,0.2331,0.5409,403.6699
2229.6,0.4943,0.1865,0.3207,157.3886
2229.8,0.173,0.265,0.2124,631.0967
2230.0,0.2979,0.2434,0.1344,1065.3391
2230.2,0.2402,0.1629,0.6428,283.1544
2230.4,0.2114,0.2474,0.4099,1157.8936
2230.6,0.5524,0.1436,0.2754,136.5065
2230.8,0.2129,0.2305,0.5507,491.4617
2231.0,0.2304,0.2346,0.5053,31.1771
2231.2,0.1837,0.2344,0.1534,1266.7474
2231.4,0.2753,0.2454,0.2267,1075.2803
2231.6,0.2568,0.2541,0.304,195.527
2231.8,0.1245,0.2309,0.1914,632.7451
2232.0,0.2148,0.2172,0.3234,782.839
2232.2,0.3493,0.22,0.4274,1598.9715
2232.4,0.4035,0.1701,0.1763,276.4708
2232.6,0.2731,0.2183,0.3736,528.7732
2232.8,0.2777,0.2688,0.4672,2956.7597
2233.0,0.2231,0.1965,0.3963,159.7492
2233.2,0.2047,0.2317,0.3203,759.4794
2233.4,0.1505,0.2323,0.2431,207.358
2233.6,0.0676,0.3167,0.4042,8787.6939
2233.8,0.1787,0.2299,0.1779,56.6869
2234.0,0.3875,0.2022,0.3735,735.2882
2234.2,0.2148,0.211,0.3418,314.4534
2234.4,0.225,0.2387,0.4737,1739.0472
2234.6,0.2225,0.2463,0.2485,219.4425
2234.8,0.4318,0.1846,0.2843,211.8635
2235.0,0.1493,0.2767,0.1507,1114.5901
2235.2,0.306,0.2346,0.3858,823.4476
2235.4,0.2611,0.2572,0.2649,191.1611
2235.6,0.2788,0.2217,0.2221,837.9798
