depth,vsh,phit,sw,perm
2252.5,0.4619,0.141,0.7475,31.1992
2253.0,0.4438,0.1046,0.7118,96.2107
2253.5,0.5574,0.1468,0.3964,40.6399
2254.0,0.6616,0.1405,0.6564,69.1288
2254.5,0.3635,0.1737,0.5299,9.9128
2255.0,0.4989,0.1748,0.4534,175.3728
2255.5,0.4629,0.1605,0.6601,2100.9316
2256.0,0.2589,0.1387,0.4774,222.2887
2256.5,0.5661,0.1237,0.6776,49.5513
2257.0,0.6432,0.1239,0.835,14.2545
2257.5,0.5466,0.1636,0.6691,1014.7666
2258.0,0.3576,0.1413,0.6078,69.6093
2258.5,0.2677,0.1427,0.6175,38.6387
2259.0,0.5106,0.0913,0.7678,16.2856
2259.5,0.3111,0.171,0.5899,1468.1389
2260.0,0.3317,0.1545,0.5763,107.4497
2260.5,0.4524,0.1213,0.5456,96.7241
2261.0,0.4953,0.1419,0.5512,77.4188
2261.5,0.4163,0.134,0.6924,75.2841
2262.0,0.4155,0.1231,0.6273,54.0956
2262.5,0.4005,0.1463,0.6681,177.4609
2263.0,0.3582,0.1275,0.6593,67.1798
2263.5,0.3814,0.1349,0.6071,52.5038
2264.0,0.4044,0.133,0.6177,64.9478
2264.5,0.4583,0.1362,0.6432,73.1359
2265.0,0.4738,0.1532,0.6525,136.5121
2265.5,0.4794,0.1667,0.6499,255.3052
2266.0,0.4699,0.1735,0.6314,437.4081
2266.5,0.4576,0.1687,0.6157,554.8951
2267.0,0.4151,0.1644,0.6007,537.6255
2267.5,0.2987,0.1764,0.591,557.1411
2268.0,0.2708,0.1879,0.5592,501.4912
2268.5,0.2125,0.204,0.5372,495.4899
2269.0,0.1875,0.2446,0.4928,2329.1619
2269.5,0.1077,0.2266,0.4536,669.2122
2270.0,0.295,0.2138,0.5605,308.2943
2270.5,0.2434,0.2132,0.4605,567.614
2271.0,0.2467,0.2213,0.4939,1321.2353
2271.5,0.4416,0.1935,0.5332,812.4591
2272.0,0.2542,0.1841,0.5487,55.6962
2272.5,0.7328,0.1701,0.3579,547.2566
2273.0,0.1278,0.2141,0.5054,772.5592
2273.5,0.182,0.2064,0.3389,182.3649
2274.0,0.4906,0.1776,0.5183,58.5669
2274.5,0.8416,0.1632,0.6083,780.7659
2275.0,0.4674,0.1718,0.7477,1034.8392
2275.5,0.1907,0.2278,0.5542,3059.0026
2276.0,0.347,0.2162,0.5989,64.5729
2276.5,0.7897,0.1545,0.3503,83.3667
2277.0,0.3753,0.2069,0.557,306.3861
2277.5,0.5054,0.145,0.3502,611.3683
2278.0,0.3523,0.2078,0.6496,805.823
2278.5,0.2998,0.1854,0.341,144.6231
2279.0,0.0,0.2007,0.3473,312.5083
2279.5,0.3542,0.191,0.5937,525.5355
2280.0,0.3777,0.1864,0.725,503.7366
2280.5,0.4492,0.2745,0.6027,8321.8448
2281.0,0.1967,0.2518,0.4141,4122.7045
2281.5,0.2956,0.2335,0.3325,2260.0122
2282.0,0.0933,0.2265,0.4139,155.355
2282.5,0.0903,0.2331,0.4888,189.679
2283.0,0.3667,0.2743,0.4438,281.687
2283.5,0.813,0.1265,0.3698,110.8512
2284.0,0.4692,0.1961,0.666,129.0812
2284.5,0.357,0.2551,0.6455,1475.018
2285.0,0.566,0.1562,0.7658,285.9573
2285.5,0.7275,0.1596,0.2681,163.1186
2286.0,0.4168,0.1953,0.3731,726.7259
2286.5,0.1287,0.2084,0.5162,134.417
2287.0,0.0,0.2717,0.4564,150.3569
2287.5,0.2374,0.1879,0.4263,85.4093
2288.0,0.2843,0.2348,0.3506,1430.3715
2288.5,0.3305,0.2191,0.3371,3814.1625
2289.0,0.2758,0.2393,0.7523,3508.6753
2289.5,0.347,0.1995,0.2848,201.2654
2290.0,0.5262,0.1925,0.2694,770.632
2290.5,0.3959,0.2273,0.3071,74.8702
2291.0,0.2005,0.1845,0.5175,1403.8809
2291.5,0.0,0.2162,0.4397,690.5268
2292.0,0.1602,0.2455,0.5241,1660.6398
2292.5,0.4746,0.2113,0.3809,28.929
2293.0,0.2345,0.2233,0.4874,731.3045
2293.5,0.3882,0.2253,0.4862,4372.7774
2294.0,0.3832,0.19,0.7089,321.9487
2294.5,0.2928,0.2474,0.7145,568.5666
2295.0,0.2887,0.2104,0.4591,233.8753
2295.5,0.2136,0.2004,0.6039,107.9994
2296.0,0.5895,0.2133,0.5018,382.0802
2296.5,0.1757,0.2503,0.5722,144.6467
2297.0,0.4457,0.1794,0.5465,323.902
2297.5,0.408,0.1849,0.5935,826.1709
2298.0,0.8991,0.1499,0.6239,61.7439
2298.5,0.2844,0.185,0.5498,330.0284
2299.0,0.1076,0.245,0.4856,565.2195
2299.5,0.1508,0.2257,0.6201,708.1508
2300.0,0.1993,0.2301,0.4535,1475.8747
2300.5,0.3481,0.1482,0.4245,174.0958
2301.0,0.4158,0.1706,0.2786,462.5232
2301.5,0.9026,0.1398,0.568,170.8331
2302.0,0.3338,0.2361,0.5669,1552.2508
2302.5,0.4355,0.1897,0.2472,330.48
2303.0,0.0283,0.2666,0.3719,1387.1894
2303.5,0.0131,0.2068,0.5868,728.5277
2304.0,0.0988,0.2246,0.4544,384.1137
2304.5,0.4203,0.2032,0.4909,501.7647
2305.0,0.0388,0.2432,0.5949,191.8394
2305.5,0.2987,0.2325,0.4563,49.0578
2306.0,0.1816,0.2192,0.5305,428.1571
2306.5,0.3202,0.2015,0.3325,99.8841
2307.0,0.2816,0.2317,0.5209,5524.6071
2307.5,0.3325,0.1917,0.3003,83.1794
2308.0,0.2481,0.1923,0.3059,609.4437
2308.5,0.392,0.2121,0.4091,135.1694
2309.0,0.4903,0.1593,0.5775,121.9032
2309.5,0.4644,0.2293,0.48,110.9009
2310.0,0.2529,0.1655,0.3877,30.4375
2310.5,0.1875,0.2173,0.6003,524.2621
2311.0,0.3254,0.2532,0.5077,428.2261
2311.5,0.5568,0.2329,0.6175,1247.2753
2312.0,0.2931,0.2093,0.356,1531.3263
2312.5,0.409,0.2277,0.6741,58.7525
2313.0,0.4019,0.2195,0.6981,1434.3899
2313.5,0.4004,0.1842,0.6184,55.5642
2314.0,0.7667,0.1634,0.5673,83.9631
2314.5,0.1288,0.2091,0.5502,50.351
2315.0,0.7644,0.1069,0.5679,7.9536
2315.5,0.3062,0.2243,0.2824,33.4711
2316.0,0.4599,0.206,0.3982,168.0098
2316.5,0.4596,0.1571,0.487,123.054
2317.0,0.294,0.2078,0.337,181.1074
2317.5,0.4298,0.1609,0.7009,12.6621
2318.0,0.2452,0.2052,0.5524,23.1919
2318.5,0.1926,0.2127,0.7288,321.7554
2319.0,0.1272,0.2542,0.5733,1851.8213
2319.5,0.2822,0.1993,0.2891,339.4842
2320.0,0.2549,0.1815,0.6748,1903.5647
2320.5,0.6447,0.0589,0.961,0.1192
2321.0,0.6942,0.0794,0.7081,0.2374
2321.5,0.6471,0.0775,0.8319,0.4866
2322.0,0.5406,0.086,0.87,0.5768
2322.5,0.627,0.0917,0.8306,1.6458
2323.0,0.7674,0.0487,0.7889,0.1944
2323.5,0.7729,0.0824,0.6329,0.8467
2324.0,0.7001,0.064,0.9092,0.2896
2324.5,0.8715,0.0655,0.6981,0.4459
2325.0,0.714,0.0685,0.8894,0.4826
2325.5,0.6957,0.0664,0.9027,0.334
2326.0,0.8603,0.043,0.7022,0.1005
2326.5,0.5499,0.0737,0.6885,0.4856
2327.0,0.8499,0.0635,0.7685,0.5407
2327.5,0.5136,0.0866,0.8774,0.537
2328.0,0.6128,0.0854,0.7413,0.052
2328.5,0.3929,0.0848,0.8038,0.4136
2329.0,0.6852,0.0781,0.7528,0.7287
2329.5,0.8356,0.0605,0.8758,0.1384
2330.0,0.5187,0.089,0.7365,1.2161
2330.5,0.6104,0.0812,0.7319,0.2723
2331.0,0.619,0.0707,0.7081,0.2843
2331.5,0.6199,0.0779,0.7024,0.4958
2332.0,0.5033,0.0884,0.8897,0.2424
2332.5,0.6553,0.0807,0.7648,0.9218
2333.0,0.8698,0.0724,0.7147,1.0518
2333.5,0.5799,0.0719,0.6501,0.155
2334.0,0.6822,0.0592,0.7813,0.2563
2334.5,0.6811,0.0838,0.7219,2.1541
2335.0,0.5946,0.0643,0.7126,0.7932
2335.5,0.689,0.0807,0.7273,0.1205
2336.0,0.5967,0.0679,0.8131,0.8954
2336.5,0.7085,0.0627,0.6997,0.0201
2337.0,0.6401,0.0731,0.7725,0.6311
2337.5,0.4532,0.0729,0.8798,0.1919
2338.0,0.3981,0.0816,0.7468,0.6517
2338.5,0.3507,0.078,0.7023,0.5135
2339.0,0.5926,0.084,0.8906,0.5237
2339.5,0.7663,0.0647,0.7955,0.528
2340.0,0.5478,0.0807,0.7813,0.2965
2340.5,0.6154,0.0751,0.8461,0.246
2341.0,0.5585,0.0796,0.7897,0.9175
2341.5,0.5331,0.0768,0.8049,0.4134
2342.0,0.9584,0.0606,0.6637,0.1928
2342.5,0.5383,0.0636,0.7283,0.2796
2343.0,0.4607,0.0724,0.9679,0.3066
2343.5,0.5247,0.0958,0.6973,0.442
2344.0,0.6605,0.0751,0.8054,0.5702
2344.5,0.5697,0.0587,0.9626,0.1463
2345.0,0.69,0.0735,0.8617,1.3193
2345.5,0.5478,0.0647,0.8296,0.3942
2346.0,0.5677,0.0921,0.7203,0.1243
2346.5,0.551,0.0895,0.7374,0.6494
2347.0,0.6372,0.0951,0.7634,0.2724
2347.5,0.7499,0.063,0.8344,0.3123
2348.0,0.7647,0.0528,0.9227,0.2338
2348.5,0.8471,0.0536,0.8184,0.4635
2349.0,0.4662,0.0813,0.7454,0.7643
2349.5,0.5044,0.0875,0.7856,0.5995
2350.0,0.5214,0.0641,0.8505,1.5188
2350.5,0.6495,0.0732,0.8303,0.2147
2351.0,0.4992,0.0739,0.7773,1.173
2351.5,0.5535,0.075,0.6984,1.2241
2352.0,0.7458,0.0801,0.8942,0.5743
2352.5,0.7998,0.0724,0.7767,0.5497
2353.0,0.747,0.0735,0.822,0.8334
2353.5,0.6949,0.0763,0.7378,0.3163
2354.0,0.5572,0.0772,0.7352,0.2759
2354.5,0.653,0.0725,0.845,0.2637
2355.0,0.8097,0.046,0.6969,0.2952
2355.5,0.7426,0.0542,0.7029,0.1859
2356.0,0.7739,0.0655,0.9388,0.1869
2356.5,0.7831,0.0524,0.8827,0.114
2357.0,0.6041,0.0834,0.8334,0.2103
2357.5,0.7387,0.0663,0.7062,0.2026
2358.0,0.5968,0.0741,0.8195,0.238
2358.5,0.7333,0.0611,0.7982,0.3362
2359.0,0.8217,0.0653,0.7633,0.1783
2359.5,0.8675,0.0643,0.7955,0.486
2360.0,0.7333,0.0584,0.6771,1.432
2360.5,0.7051,0.064,0.6174,0.8897
2361.0,0.8443,0.0573,0.8331,0.1223
2361.5,0.529,0.0851,0.8098,0.377
2362.0,0.8524,0.0617,0.8273,0.1119
2362.5,0.6683,0.0709,0.8702,0.4317
2363.0,0.6693,0.0789,0.8438,0.5244
2363.5,0.5869,0.0764,0.9324,0.4699
2364.0,0.4858,0.0711,0.907,0.1589
2364.5,0.856,0.0717,0.8058,0.2221
2365.0,0.7066,0.0789,0.8119,0.9246
2365.5,0.5983,0.0632,0.8242,0.4407
2366.0,0.699,0.0715,0.6627,0.1853
2366.5,0.6029,0.0896,0.8762,0.1851
2367.0,0.4113,0.0873,0.847,0.4713
2367.5,0.6251,0.0827,0.647,0.4157
2368.0,0.453,0.0985,0.9293,0.2176
2368.5,0.6833,0.0735,0.7614,0.302
2369.0,0.872,0.0786,0.7866,0.2881
2369.5,0.5602,0.0862,0.7819,0.3046
2370.0,0.7607,0.0662,0.7873,0.24
2370.5,0.5604,0.078,1.0,0.5246
2371.0,0.6471,0.0729,0.7766,0.4119
2371.5,0.5271,0.0764,0.7695,1.1235
2372.0,0.7367,0.0558,0.8087,0.328
2372.5,0.8385,0.0506,0.7327,0.4862
2373.0,0.6769,0.0698,0.8276,0.1246
2373.5,0.725,0.0758,0.725,0.4569
2374.0,0.7247,0.0711,0.8459,0.2744
2374.5,0.6152,0.0774,0.7045,0.7456
2375.0,0.833,0.0812,0.7439,0.5479
2375.5,0.5775,0.0952,0.7007,2.0571
2376.0,0.4299,0.0799,0.7494,0.2057
2376.5,0.521,0.0895,0.6327,0.2933
2377.0,0.7362,0.0551,0.5872,0.3634
2377.5,0.5958,0.0798,0.7684,0.3916
2378.0,0.663,0.0585,0.6676,0.1374
2378.5,0.6166,0.0695,0.9575,0.4863
2379.0,0.6753,0.0776,0.7659,0.2803
2379.5,0.8031,0.0576,0.87,0.4157
2380.0,0.8636,0.047,0.8383,0.0604
2380.5,0.5143,0.0761,0.7032,0.3207
2381.0,0.7805,0.0544,0.7697,0.3089
2381.5,0.6775,0.0753,0.8658,0.4592
2382.0,0.4788,0.0976,0.8511,1.0595
2382.5,0.7192,0.0662,0.8808,0.2782
2383.0,0.9088,0.0649,0.7443,0.4738
2383.5,0.5467,0.0749,0.8519,0.3758
2384.0,0.618,0.0745,0.745,0.7122
2384.5,0.4252,0.1072,0.8774,0.2087
2385.0,0.6337,0.0726,0.8884,0.0467
2385.5,0.6724,0.0823,0.6727,1.2504
2386.0,0.9263,0.0461,0.8357,0.1479
2386.5,0.5192,0.0824,0.6977,0.1157
2387.0,0.7849,0.0549,0.8818,0.2415
2387.5,0.6921,0.0708,0.6994,0.2428
2388.0,0.9628,0.0531,0.8371,0.3579
2388.5,0.6745,0.079,0.8642,0.6372
2389.0,0.6428,0.0679,0.8082,0.2496
2389.5,0.7685,0.063,0.8816,0.6747
2390.0,0.7184,0.0802,0.8236,0.165
2390.5,0.781,0.0517,0.9496,0.039
2391.0,0.7286,0.0428,0.713,0.2477
2391.5,0.4434,0.0815,0.7621,0.3648
2392.0,0.7231,0.074,0.6269,0.085
2392.5,0.7198,0.069,0.775,0.5825
2393.0,0.5464,0.0711,0.694,0.0943
2393.5,0.6905,0.071,0.6761,0.3378
2394.0,0.393,0.088,0.6541,0.9392
2394.5,0.6857,0.055,0.7647,0.3386
2395.0,0.7459,0.0629,0.827,0.3744
2395.5,0.7843,0.071,0.8439,0.2522
2396.0,0.7481,0.0634,0.8941,0.368
2396.5,0.5259,0.067,0.8875,0.5176
2397.0,0.264,0.186,0.5253,1980.8741
2397.5,0.1764,0.1777,0.5141,1159.5638
2398.0,0.5219,0.1686,0.5153,342.6423
2398.5,0.7133,0.1008,0.3371,86.9798
2399.0,0.649,0.1886,0.1697,745.4628
2399.5,0.0,0.2107,0.3335,925.4146
2400.0,0.6053,0.1497,0.3188,94.754
2400.5,0.2658,0.2017,0.4883,2034.4249
2401.0,0.7965,0.1348,0.2293,497.3884
2401.5,0.1931,0.1994,0.4118,603.0338
2402.0,0.9115,0.1416,0.8678,134.7204
2402.5,0.371,0.1984,0.4844,1997.2902
2403.0,0.3077,0.2034,0.5045,637.3292
2403.5,0.3166,0.1862,0.5055,230.8838
2404.0,0.7785,0.147,0.5566,182.4741
2404.5,0.8611,0.1558,0.4201,972.857
2405.0,0.2101,0.2859,0.4331,5771.1362
2405.5,0.6753,0.1252,0.4296,89.1475
2406.0,0.1585,0.2228,0.2193,1219.3224
2406.5,0.2712,0.1616,0.7237,149.7186
2407.0,0.836,0.1416,0.3618,78.7734
2407.5,0.4465,0.1489,0.8058,221.7882
2408.0,0.2617,0.2176,0.3525,504.5711
2408.5,0.4275,0.2167,0.246,1108.5517
2409.0,0.507,0.1637,0.8602,492.463
2409.5,0.4407,0.1606,0.2466,499.281
2410.0,0.6105,0.1914,0.093,717.7302
2410.5,0.2243,0.2341,0.2232,903.6415
2411.0,0.2623,0.1824,0.4794,459.7556
2411.5,0.2198,0.2205,0.2482,2221.5085
2412.0,0.2305,0.1941,0.3983,1419.6293
2412.5,0.3876,0.2184,0.1238,1277.9401
2413.0,0.1885,0.2248,0.683,1062.622
2413.5,0.4323,0.2233,0.5634,1931.4104
2414.0,0.4939,0.1526,0.2883,226.5117
2414.5,0.1599,0.2317,0.0677,982.0071
2415.0,0.2666,0.2097,0.3306,1637.5374
2415.5,0.2881,0.2131,0.609,1416.1268
2416.0,0.3405,0.1848,0.6971,278.4507
2416.5,0.3504,0.1412,0.4783,135.4988
2417.0,0.543,0.1855,0.4127,594.9309
2417.5,0.5563,0.1679,0.4059,129.8258
2418.0,0.2345,0.194,0.5544,478.7147
2418.5,0.5045,0.1618,0.6712,631.9792
2419.0,0.6275,0.1266,0.5008,105.1077
2419.5,0.5977,0.1139,0.4643,59.3288
2420.0,0.4169,0.2134,0.6324,3363.1903
2420.5,0.3702,0.2088,0.7627,1654.4592
2421.0,0.8422,0.0899,0.4897,107.675
2421.5,0.3056,0.2673,0.4856,2918.3726
2422.0,0.1111,0.2052,0.3599,906.3417
2422.5,0.5852,0.1801,0.5196,598.5715
2423.0,0.3325,0.2002,0.3303,1207.1084
2423.5,0.3644,0.1638,0.7676,2519.8504
2424.0,0.2689,0.2184,0.6493,1706.0426
2424.5,0.1261,0.2265,0.7993,4682.4274
2425.0,0.5083,0.1578,0.4133,2173.2858
2425.5,0.4704,0.2124,0.8649,5461.4394
2426.0,0.548,0.1834,0.5479,745.3949
2426.5,0.0646,0.2583,0.4498,11037.114
2427.0,0.6174,0.152,0.7429,328.6747
2427.5,0.3574,0.2052,0.3114,1105.3851
2428.0,0.5199,0.1713,0.5147,953.0218
2428.5,0.0,0.2625,0.4441,9920.7502
2429.0,0.4538,0.1576,0.5893,514.6246
2429.5,0.7071,0.0846,0.4635,46.9638
2430.0,0.3403,0.2329,0.387,1557.5776
2430.5,0.3623,0.1953,0.4306,335.5489
2431.0,0.2727,0.2234,0.4356,2060.9922
2431.5,0.1258,0.214,0.5057,1725.8748
2432.0,0.1524,0.2215,0.7204,3369.9662
2432.5,0.3848,0.2303,0.0969,664.3648
2433.0,0.6161,0.1667,0.6485,467.7566
2433.5,0.5792,0.2182,0.4049,1347.9801
2434.0,0.4215,0.2091,0.4614,1201.3034
2434.5,0.292,0.1895,0.3058,2090.4609
2435.0,0.7514,0.1483,0.5262,759.0837
2435.5,0.5026,0.2167,0.4201,3458.4867
2436.0,0.487,0.1825,0.4637,691.4814
2436.5,0.1402,0.2451,0.5841,2691.1641
2437.0,0.426,0.2214,0.603,4539.6285
2437.5,0.1572,0.1678,0.7657,1754.7971
2438.0,0.7547,0.1543,0.4089,1140.7488
2438.5,0.2286,0.2494,0.6003,5180.3531
2439.0,0.2708,0.1902,0.6152,805.6094
2439.5,0.2631,0.2367,0.4983,4419.5673
2440.0,0.3134,0.2029,0.7994,1976.1431
2440.5,0.5007,0.1326,0.4093,131.3789
2441.0,0.3805,0.2127,0.5193,1180.8868
2441.5,0.3876,0.1916,0.5554,9427.3998
2442.0,0.5094,0.1717,0.2929,353.8586
2442.5,0.1069,0.2501,0.7048,7071.5228
2443.0,0.5147,0.1491,0.4984,181.8597
2443.5,0.4042,0.2087,0.5724,1126.5012
2444.0,0.2535,0.1892,0.7859,361.5679
2444.5,0.4037,0.2273,0.525,950.8177
2445.0,0.4004,0.2184,0.4971,2622.312
2445.5,0.0,0.2884,0.4738,14037.6585
2446.0,0.6275,0.1675,0.3293,1934.1438
2446.5,0.5976,0.1498,0.4488,286.1484
2447.0,0.1449,0.2102,0.4658,1469.2506
2447.5,0.244,0.1939,0.5173,827.5762
2448.0,0.6237,0.1521,0.7645,135.8514
2448.5,0.4996,0.1579,0.6813,553.5788
2449.0,0.45,0.1906,0.3952,688.0841
2449.5,0.4585,0.1611,0.5085,117.3842
2450.0,0.4473,0.1673,0.7624,1067.5501
2450.5,0.1883,0.2122,0.182,857.903
2451.0,0.7511,0.1179,0.4891,163.3134
2451.5,0.5595,0.1575,0.2791,457.9436
2452.0,0.4981,0.1899,0.9411,916.6725
2452.5,0.4311,0.1632,0.6509,175.4129
2453.0,0.2634,0.1804,0.4157,1875.2886
2453.5,0.5581,0.1618,0.506,211.4236
2454.0,0.8386,0.0957,0.391,9.848
2454.5,0.6466,0.1864,0.8611,1405.2196
2455.0,0.2494,0.1951,0.0864,1705.4044
2455.5,0.2231,0.2177,0.549,598.2495
2456.0,0.3854,0.2035,0.483,1088.7167
2456.5,0.4183,0.1557,0.3297,777.6502
2457.0,0.3975,0.1693,0.4643,1432.3715
2457.5,0.1419,0.213,0.2003,2275.0317
2458.0,0.4559,0.2012,0.7793,2006.3075
2458.5,0.5563,0.2123,0.4969,2436.1832
2459.0,0.3654,0.2416,0.6453,2567.1699
2459.5,0.1017,0.2666,0.3833,2245.046
2460.0,0.7202,0.111,0.7748,84.9512
2460.5,0.1761,0.2017,0.5028,2581.8312
2461.0,0.0323,0.2798,0.6584,15000.0
2461.5,0.2813,0.2459,0.581,3771.7864
2462.0,0.6723,0.169,0.5035,348.9427
2462.5,0.8006,0.1501,0.6971,1142.1451
2463.0,0.3309,0.1896,1.0,850.1727
2463.5,0.5078,0.2167,0.2869,2553.5549
2464.0,0.49,0.1582,0.4922,131.2736
2464.5,0.1162,0.1923,0.2674,786.7488
2465.0,0.7164,0.1626,0.5868,929.8514
2465.5,0.4156,0.1731,0.5486,167.7604
2466.0,0.5432,0.1361,0.8725,191.8982
2466.5,0.2729,0.231,0.4386,3050.0008
2467.0,0.0281,0.2001,0.6685,3168.7639
2467.5,0.359,0.2075,0.1199,2656.175
2468.0,0.1816,0.2116,0.5199,5250.0995
2468.5,0.8491,0.1627,0.3556,759.5338
2469.0,0.1249,0.2427,0.5867,6039.0955
2469.5,0.3848,0.2191,0.6968,751.7099
2470.0,0.4879,0.1497,0.4093,126.5701
2470.5,0.4565,0.1392,0.6188,829.9926
2471.0,0.2898,0.1975,0.434,650.7862
2471.5,0.0596,0.2564,0.4832,2693.1645
2472.0,0.1087,0.2355,0.5571,382.4098
2472.5,0.2437,0.2422,0.2996,6846.0632
2473.0,0.1262,0.2447,0.2995,1260.1385
2473.5,0.3664,0.1688,0.6658,234.2696
2474.0,0.7748,0.1454,0.3971,605.9484
2474.5,0.1473,0.2322,0.7147,381.2169
2475.0,0.1239,0.2632,0.1524,14810.4185
2475.5,0.0935,0.2128,0.6604,709.4376
2476.0,0.3698,0.1779,0.5075,508.0983
2476.5,0.7687,0.1446,0.5025,131.6129
2477.0,0.3846,0.2276,0.5127,689.7222
2477.5,0.8591,0.1161,0.2705,64.8687
2478.0,0.3434,0.2134,0.6938,720.9055
2478.5,0.4965,0.1764,0.4292,203.9856
2479.0,0.1148,0.2317,0.3343,7740.6141
2479.5,0.4975,0.2042,0.8851,508.8432
2480.0,0.4507,0.1851,0.4403,150.0221
2480.5,0.3444,0.1873,0.3468,137.2402
2481.0,0.2346,0.2023,0.6426,1504.815
2481.5,0.3871,0.1843,0.5509,165.9172
2482.0,0.4607,0.1636,0.6936,344.4208
2482.5,0.128,0.2249,0.5023,9177.9377
2483.0,0.4898,0.178,0.6779,663.3318
2483.5,0.693,0.1532,0.8854,397.0598
2484.0,0.3683,0.1701,0.3727,306.186
2484.5,0.6146,0.1473,0.4357,260.3743
2485.0,0.4655,0.1709,0.2204,401.9822
2485.5,0.4274,0.1668,0.5789,553.1935
2486.0,0.2539,0.1974,0.5207,3562.6765
2486.5,0.3186,0.2247,0.7146,1325.9501
2487.0,0.2035,0.2536,0.4706,2058.8895
2487.5,0.5498,0.1597,0.4982,339.1089
2488.0,0.246,0.1953,0.5343,1925.9872
2488.5,0.6972,0.1434,0.4777,181.504
2489.0,0.4589,0.1833,0.5701,811.4894
2489.5,0.4509,0.1997,0.5381,1497.142
2490.0,0.1418,0.2188,0.5867,9130.5754
2490.5,0.4998,0.1615,0.4716,792.8217
2491.0,0.3403,0.2602,0.5721,2276.0148
2491.5,0.2785,0.1759,0.6179,92.8701
2492.0,0.2619,0.2332,0.4252,2619.6877
2492.5,0.1566,0.2638,0.457,2847.7897
2493.0,0.3818,0.1864,0.471,478.8906
2493.5,0.7921,0.1422,0.2995,103.5958
2494.0,0.1436,0.1865,0.4151,473.3385
2494.5,0.4727,0.1797,0.6422,391.8573
2495.0,0.7631,0.1645,0.6637,370.8599
2495.5,0.1237,0.2345,0.5444,1391.8819
2496.0,0.3596,0.197,0.316,520.1764
2496.5,0.6785,0.1916,0.6767,1238.5234
2497.0,0.2401,0.2345,0.8168,2389.1063
2497.5,0.4591,0.1988,0.6045,974.428
2498.0,0.4507,0.1621,0.5118,368.3267
2498.5,0.817,0.0663,0.3952,16.4545
2499.0,0.7439,0.1477,0.5156,847.1484
2499.5,0.0578,0.2415,0.3915,14703.4212
2500.0,0.8737,0.138,0.4862,564.3589
