depth,vsh,phit,sw,perm
2213.0,0.2972,0.1664,0.3972,580.0044
2213.2,0.5283,0.1583,0.2304,98.8758
2213.4,0.5305,0.1886,0.6752,293.5053
2213.6,0.3075,0.1829,0.6444,1100.6172
2213.8,0.7371,0.1338,0.3974,322.6548
2214.0,0.493,0.169,0.6441,219.6711
2214.2,0.4686,0.1353,0.858,149.701
2214.4,0.4189,0.1621,0.3185,263.8143
2214.6,0.5896,0.1389,0.4664,331.1936
2214.8,0.5084,0.1104,0.3359,46.2034
2215.0,0.7335,0.139,0.7009,113.222
2215.2,0.2679,0.166,0.5334,783.8176
2215.4,0.2182,0.2048,0.4726,453.4597
2215.6,0.339,0.1601,0.5843,186.9492
2215.8,0.533,0.1905,0.4545,669.4229
2216.0,0.3858,0.1635,0.4886,830.2171
2216.2,0.6407,0.1739,0.5859,169.139
2216.4,0.391,0.1649,0.4568,184.5367
2216.6,0.6123,0.1381,0.4886,216.3072
2216.8,0.3254,0.2084,0.5074,1677.4734
2217.0,0.6275,0.1188,0.5804,97.5792
2217.2,0.6554,0.1345,0.6507,119.912
2217.4,0.3653,0.1826,0.6287,536.7569
2217.6,0.5234,0.159,0.3257,90.2836
2217.8,0.4902,0.1562,0.763,253.7132
2218.0,0.5275,0.1485,0.5637,532.6343
2218.2,0.6427,0.1521,0.5037,84.9414
2218.4,0.596,0.1449,0.4208,100.7345
2218.6,0.5271,0.1697,0.8447,261.7664
2218.8,0.5495,0.1553,0.9061,183.4576
2219.0,0.2596,0.1987,0.8147,2736.7611
2219.2,0.4439,0.1841,0.5588,268.7853
2219.4,0.2848,0.1762,0.5954,188.3581
2219.6,0.4473,0.1831,0.7647,847.9769
2219.8,0.6175,0.1354,0.524,85.1439
2220.0,0.4489,0.1327,0.6423,213.3142
2220.2,0.0742,0.2036,0.5669,766.3061
2220.4,0.293,0.1669,0.8353,436.6938
2220.6,0.5372,0.1566,0.767,81.0682
2220.8,0.3691,0.1656,0.5273,420.1493
2221.0,0.5676,0.1476,0.7839,217.2636
2221.2,0.2689,0.2048,0.5317,760.0309
2221.4,0.5073,0.1828,0.4593,210.5077
2221.6,0.5148,0.1579,0.5083,288.3163
2221.8,0.5685,0.1667,0.5697,521.542
2222.0,0.3517,0.17,0.4285,240.4457
2222.2,0.567,0.1139,0.491,51.6792
2222.4,0.676,0.1072,0.3549,105.772
2222.6,0.1091,0.2017,0.4102,2711.9918
2222.8,0.4578,0.1755,0.5792,772.2248
2223.0,0.179,0.1925,0.6936,756.7261
2223.2,0.321,0.2013,0.6708,696.9891
2223.4,0.3332,0.2126,0.5937,1105.4385
2223.6,0.44,0.1442,0.3272,67.9447
2223.8,0.5066,0.1956,0.4068,632.6262
2224.0,0.5857,0.11,0.5406,143.1537
2224.2,0.4896,0.1923,0.6817,660.814
2224.4,0.551,0.1466,0.4721,117.8828
2224.6,0.2882,0.1773,0.3604,258.3267
2224.8,0.6085,0.1395,0.7757,146.1111
2225.0,0.0,0.204,0.4224,378.1084
2225.2,0.679,0.1604,0.3809,141.9923
2225.4,0.6521,0.1201,0.6003,251.6921
2225.6,0.5625,0.1345,0.5529,63.4855
2225.8,0.7843,0.0889,0.5037,21.1892
2226.0,0.1794,0.1817,0.5416,585.908
2226.2,0.5669,0.1312,0.4229,87.3816
2226.4,0.4703,0.1426,0.4805,172.7913
2226.6,0.4866,0.1523,0.5479,385.3885
2226.8,0.2755,0.1613,0.2443,93.7562
2227.0,0.5092,0.1847,0.6836,875.694
2227.2,0.5022,0.1507,0.348,135.8839
2227.4,0.3466,0.1817,0.4007,393.5438
2227.6,0.4397,0.1792,0.6926,1686.4716
2227.8,0.2528,0.2271,0.6088,637.858
2228.0,0.3907,0.1866,0.5527,825.5236
2228.2,0.5941,0.1366,0.3034,300.4963
2228.4,0.5971,0.1197,0.4755,53.9069
2228.6,0.5653,0.1521,0.521,133.469
2228.8,0.5941,0.1628,0.5276,220.4767
2229.0,0.596,0.1442,0.7278,105.4706
2229.2,0.3535,0.1746,0.8435,412.7622
2229.4,0.5009,0.1581,0.6432,462.9582
2229.6,0.613,0.1017,0.4934,40.8566
2229.8,0.2431,0.1908,0.7201,1171.3934
2230.0,0.2422,0.2027,0.4447,2251.1326
2230.2,0.2339,0.1882,0.1454,772.4175
2230.4,0.1822,0.2184,0.3394,1899.9044
2230.6,0.2924,0.2045,0.1766,597.4999
2230.8,0.3712,0.1609,0.4923,44.0784
2231.0,0.6768,0.1395,0.5317,223.6748
2231.2,0.3844,0.1701,0.3073,603.043
2231.4,0.2225,0.1501,0.4261,236.2518
2231.6,0.4749,0.1536,0.3389,412.7809
2231.8,0.4217,0.1437,0.5377,114.8689
2232.0,0.3327,0.1788,0.4147,632.0431
2232.2,0.3617,0.1859,0.6914,1487.8046
2232.4,0.6101,0.1351,0.5856,209.4747
2232.6,0.2385,0.1705,0.7868,889.2155
2232.8,0.2001,0.1983,0.4667,1922.5856
2233.0,0.52,0.2002,0.8558,343.838
2233.2,0.3579,0.1293,0.5629,185.1328
2233.4,0.6828,0.1345,0.4812,84.0779
2233.6,0.4269,0.1528,0.9144,100.2557
2233.8,0.4349,0.1541,0.2783,183.2705
2234.0,0.568,0.1429,0.4742,551.3627
2234.2,0.1992,0.1868,0.2898,379.133
2234.4,0.5006,0.166,0.2721,92.036
2234.6,0.3952,0.163,0.239,105.3559
2234.8,0.604,0.097,0.6679,64.2532
2235.0,0.353,0.199,0.3353,457.4539
2235.2,0.4765,0.1797,0.5041,110.4735
2235.4,0.3962,0.1556,0.6858,88.1727
2235.6,0.5119,0.1534,0.6224,246.1024
2235.8,0.4123,0.1899,0.6004,1030.2424
2236.0,0.4893,0.1761,0.7259,301.3837
2236.2,0.713,0.153,0.7944,339.6978
2236.4,0.4071,0.1738,0.357,723.609
2236.6,0.5104,0.168,0.6195,191.0212
2236.8,0.793,0.1435,0.516,153.3465
2237.0,0.5085,0.146,0.5338,118.0422
2237.2,0.0849,0.2176,0.3005,1874.8815
2237.4,0.3501,0.1309,0.4821,77.0286
2237.6,0.2694,0.1528,0.4897,93.346
2237.8,0.5883,0.1523,0.7678,220.7565
2238.0,0.4359,0.1755,0.3707,869.4289
2238.2,0.6095,0.1318,0.2037,171.6847
2238.4,0.5417,0.1364,0.5588,274.4136
2238.6,0.5411,0.1415,0.3691,297.365
2238.8,0.2665,0.1887,0.5178,597.7933
2239.0,0.5257,0.1043,0.6716,37.3849
2239.2,0.655,0.1429,0.5421,89.8107
2239.4,0.2329,0.1899,0.4736,200.8287
2239.6,0.4024,0.1718,0.522,829.4709
2239.8,0.5032,0.1511,0.6809,163.7244
2240.0,0.4647,0.131,0.3886,36.3529
2240.2,0.6655,0.1102,0.6794,155.8108
2240.4,0.5593,0.1766,0.3929,444.6551
2240.6,0.5109,0.1397,0.6487,292.9634
2240.8,0.5726,0.1606,0.3185,223.0237
2241.0,0.5646,0.1238,0.6461,55.9571
2241.2,0.4562,0.1595,0.5352,352.8317
2241.4,0.3968,0.1588,0.5652,366.7177
2241.6,0.5985,0.1352,0.704,109.3787
2241.8,0.3385,0.1685,0.4237,824.5429
2242.0,0.4392,0.1909,0.5341,1187.2861
2242.2,0.2765,0.2221,0.5709,2158.0715
2242.4,0.5598,0.1509,0.509,94.9278
2242.6,0.6349,0.1279,0.6706,45.7138
2242.8,0.3097,0.1525,0.6027,489.9784
2243.0,0.4269,0.1357,0.473,29.6301
2243.2,0.378,0.1991,0.7237,727.4704
2243.4,0.6113,0.1099,0.6545,72.9849
2243.6,0.6625,0.1237,0.4384,68.8546
2243.8,0.3781,0.1732,0.4171,369.5813
2244.0,0.0,0.168,0.5141,438.242
2244.2,0.6229,0.1128,0.6363,47.5319
2244.4,0.4568,0.1329,0.229,228.9213
2244.6,0.4573,0.1463,0.4356,269.4896
2244.8,0.5946,0.1467,0.4689,160.8118
2245.0,0.3954,0.1884,0.3232,325.4076
2245.2,0.3555,0.1598,0.3971,245.7548
2245.4,0.3966,0.1584,0.5715,1081.7304
2245.6,0.5234,0.1485,0.4815,113.5181
2245.8,0.5818,0.1271,0.5019,304.974
2246.0,0.695,0.1366,0.3528,41.0093
2246.2,0.5105,0.1616,0.5176,151.6368
2246.4,0.4283,0.109,0.345,44.2177
2246.6,0.5829,0.1558,0.7708,451.6784
2246.8,0.3043,0.1824,0.8028,507.1164
2247.0,0.6629,0.1377,0.4882,350.8159
2247.2,0.4817,0.18,0.3739,363.318
2247.4,0.4157,0.1294,0.6907,108.8098
2247.6,0.3048,0.1547,0.6412,180.8342
2247.8,0.544,0.1468,0.8367,740.1199
2248.0,0.4079,0.1197,0.8875,39.8724
2248.2,0.4359,0.1582,0.2469,176.3381
2248.4,0.1993,0.2106,0.7038,541.9293
2248.6,0.3848,0.1771,0.51,627.5768
2248.8,0.3647,0.1734,0.6272,173.3527
2249.0,0.5128,0.1477,0.6719,658.4756
2249.2,0.4099,0.1573,0.6617,258.4091
2249.4,0.0527,0.2033,0.683,1158.1665
2249.6,0.3877,0.1734,0.4608,524.362
2249.8,0.198,0.3023,0.4421,15000.0
2250.0,0.2122,0.2678,0.3084,15000.0
2250.2,0.2085,0.3278,0.321,15000.0
2250.4,0.2519,0.2697,0.1811,15000.0
2250.6,0.1178,0.3171,0.2585,15000.0
2250.8,0.1008,0.2941,0.3068,15000.0
2251.0,0.2821,0.3016,0.4206,15000.0
2251.2,0.1998,0.314,0.2548,15000.0
2251.4,0.0,0.3135,0.2155,15000.0
2251.6,0.1525,0.3011,0.4357,15000.0
2251.8,0.353,0.289,0.2989,15000.0
2252.0,0.184,0.2967,0.2459,15000.0
2252.2,0.1469,0.2781,0.4515,15000.0
2252.4,0.0505,0.3133,0.3949,15000.0
2252.6,0.1432,0.2821,0.3275,15000.0
2252.8,0.0836,0.3096,0.2992,15000.0
2253.0,0.2429,0.2654,0.4046,15000.0
2253.2,0.2049,0.2947,0.412,15000.0
2253.4,0.1637,0.258,0.3871,15000.0
2253.6,0.1238,0.2778,0.3686,15000.0
2253.8,0.3526,0.2477,0.2933,15000.0
2254.0,0.1295,0.2961,0.2812,15000.0
2254.2,0.1298,0.269,0.337,15000.0
2254.4,0.1757,0.2742,0.2402,15000.0
2254.6,0.1897,0.3052,0.2137,15000.0
2254.8,0.2482,0.2982,0.3351,15000.0
2255.0,0.293,0.2224,0.495,15000.0
2255.2,0.2856,0.2626,0.1114,15000.0
2255.4,0.443,0.2746,0.3084,15000.0
2255.6,0.0307,0.3228,0.3688,15000.0
2255.8,0.2231,0.2925,0.4769,15000.0
2256.0,0.1479,0.3076,0.5581,15000.0
2256.2,0.401,0.2367,0.3396,15000.0
2256.4,0.7404,0.2058,0.6196,13295.1158
2256.6,0.0,0.3294,0.3881,15000.0
2256.8,0.2434,0.2832,0.4496,15000.0
2257.0,0.2267,0.2759,0.227,15000.0
2257.2,0.2758,0.2749,0.4096,15000.0
2257.4,0.1276,0.2768,0.4626,15000.0
2257.6,0.2328,0.295,0.2645,15000.0
2257.8,0.173,0.2636,0.0471,15000.0
2258.0,0.1329,0.2824,0.3701,15000.0
2258.2,0.2343,0.2962,0.3209,15000.0
2258.4,0.2153,0.2914,0.51,15000.0
2258.6,0.305,0.2615,0.296,15000.0
2258.8,0.2027,0.2533,0.2793,15000.0
2259.0,0.2604,0.2774,0.2137,15000.0
2259.2,0.0793,0.2947,0.2717,15000.0
2259.4,0.8556,0.1927,0.7082,15000.0
2259.6,0.1223,0.2901,0.1588,15000.0
2259.8,0.2903,0.2385,0.2095,15000.0
2260.0,0.2263,0.2561,0.3562,15000.0
2260.2,0.2136,0.2773,0.5912,15000.0
2260.4,0.276,0.278,0.443,15000.0
2260.6,0.0,0.2967,0.5328,15000.0
2260.8,0.1426,0.282,0.3062,15000.0
2261.0,0.2746,0.2919,0.1816,15000.0
2261.2,0.3922,0.2794,0.2995,15000.0
2261.4,0.1976,0.2939,0.3327,15000.0
2261.6,0.0,0.3143,0.3408,15000.0
2261.8,0.1683,0.2806,0.3273,15000.0
2262.0,0.194,0.2997,0.4162,15000.0
2262.2,0.3109,0.2639,0.2742,15000.0
2262.4,0.2048,0.3056,0.2317,15000.0
2262.6,0.9091,0.194,0.243,9063.0462
2262.8,0.2963,0.2808,0.3775,15000.0
2263.0,0.2568,0.269,0.3703,15000.0
2263.2,0.1301,0.2908,0.4799,15000.0
2263.4,0.272,0.2436,0.5534,15000.0
2263.6,0.9107,0.1732,0.251,9500.5469
2263.8,0.919,0.1713,0.3995,7608.6111
2264.0,0.147,0.2689,0.333,15000.0
2264.2,0.169,0.3402,0.1447,15000.0
2264.4,0.7555,0.2102,0.3177,15000.0
2264.6,0.0214,0.2998,0.5333,15000.0
2264.8,0.3104,0.3114,0.2647,15000.0
2265.0,0.2176,0.2753,0.2592,15000.0
2265.2,0.161,0.3108,0.3346,15000.0
2265.4,0.2021,0.2894,0.4588,15000.0
2265.6,0.1091,0.2933,0.3113,15000.0
2265.8,0.0368,0.3074,0.3576,15000.0
2266.0,0.8841,0.2073,0.1081,15000.0
2266.2,0.0105,0.3359,0.3995,15000.0
2266.4,0.0647,0.3072,0.3689,15000.0
2266.6,0.0377,0.273,0.4622,15000.0
2266.8,0.3224,0.2745,0.1313,15000.0
2267.0,0.0716,0.2836,0.3155,15000.0
2267.2,0.1959,0.2994,0.4611,15000.0
2267.4,0.3117,0.2559,0.296,15000.0
2267.6,0.285,0.2622,0.3664,15000.0
2267.8,0.1705,0.28,0.3041,15000.0
2268.0,0.1709,0.3131,0.2938,15000.0
2268.2,0.218,0.2498,0.5053,15000.0
2268.4,0.4112,0.269,0.1868,15000.0
2268.6,0.2413,0.2882,0.3439,15000.0
2268.8,0.2668,0.2759,0.3851,15000.0
2269.0,0.4266,0.2428,0.4807,15000.0
2269.2,0.2278,0.2933,0.3333,15000.0
2269.4,0.3148,0.2608,0.4771,15000.0
2269.6,0.2478,0.2714,0.3501,15000.0
2269.8,0.2463,0.2819,0.3668,15000.0
2270.0,0.1037,0.3378,0.3398,15000.0
2270.2,0.0871,0.2758,0.4335,15000.0
2270.4,0.1488,0.3062,0.4077,15000.0
2270.6,0.2882,0.271,0.2232,15000.0
2270.8,0.2834,0.2702,0.3831,15000.0
2271.0,0.3333,0.2361,0.4356,15000.0
2271.2,0.1989,0.2531,0.5394,15000.0
2271.4,0.2538,0.2862,0.2297,15000.0
2271.6,0.2542,0.2539,0.4282,15000.0
2271.8,0.1893,0.31,0.2994,15000.0
2272.0,0.1678,0.2728,0.3791,15000.0
2272.2,0.0515,0.3228,0.2073,15000.0
2272.4,0.1847,0.2789,0.352,15000.0
2272.6,0.1896,0.2772,0.3926,15000.0
2272.8,0.3134,0.2516,0.2482,15000.0
2273.0,0.3233,0.277,0.5282,15000.0
2273.2,0.2146,0.3,0.1599,15000.0
2273.4,0.4063,0.2487,0.4302,15000.0
2273.6,0.219,0.2968,0.0551,15000.0
2273.8,0.3033,0.2717,0.3259,15000.0
2274.0,0.19,0.2629,0.4176,15000.0
2274.2,0.086,0.3138,0.4252,15000.0
2274.4,0.1575,0.2888,0.337,15000.0
2274.6,0.3474,0.2121,0.3514,13377.5581
2274.8,0.1736,0.2844,0.4195,15000.0
2275.0,0.1534,0.2616,0.4746,15000.0
2275.2,0.1996,0.2634,0.5254,15000.0
2275.4,0.1611,0.2893,0.1946,15000.0
2275.6,0.3194,0.2674,0.3342,15000.0
2275.8,0.3885,0.2411,0.1055,15000.0
2276.0,0.2006,0.2985,0.1817,15000.0
2276.2,0.254,0.2771,0.2699,15000.0
2276.4,0.2972,0.264,0.4634,15000.0
2276.6,0.7114,0.207,0.3247,15000.0
2276.8,0.1122,0.3261,0.3001,15000.0
2277.0,0.1591,0.2515,0.4006,15000.0
2277.2,0.7033,0.2335,0.2913,15000.0
2277.4,0.2394,0.2694,0.1181,15000.0
2277.6,0.0208,0.3011,0.2553,15000.0
2277.8,0.1563,0.2869,0.3359,15000.0
2278.0,0.1263,0.2821,0.4086,15000.0
2278.2,0.2882,0.2531,0.3392,15000.0
2278.4,0.1302,0.3161,0.393,15000.0
2278.6,0.1539,0.2986,0.4567,15000.0
2278.8,0.1504,0.2576,0.4966,15000.0
2279.0,0.2791,0.2888,0.3703,15000.0
2279.2,0.2969,0.2831,0.2155,15000.0
2279.4,0.2494,0.2504,0.2156,15000.0
2279.6,0.3106,0.2739,0.2174,15000.0
2279.8,0.3235,0.2806,0.224,15000.0
2280.0,0.019,0.2849,0.3632,15000.0
2280.2,0.2592,0.2842,0.578,15000.0
2280.4,0.8482,0.1708,0.4223,2518.282
2280.6,0.0743,0.319,0.3275,15000.0
2280.8,0.168,0.2744,0.4708,15000.0
2281.0,0.2731,0.2972,0.2469,15000.0
2281.2,0.3455,0.2598,0.4863,15000.0
2281.4,0.0655,0.2972,0.4625,15000.0
2281.6,0.2618,0.2637,0.3668,15000.0
2281.8,0.3966,0.274,0.6068,15000.0
2282.0,0.7264,0.1893,0.5233,15000.0
2282.2,0.0,0.3412,0.3342,15000.0
2282.4,0.4179,0.2574,0.345,15000.0
2282.6,0.2961,0.2449,0.3154,15000.0
2282.8,0.0,0.3205,0.3213,15000.0
2283.0,0.1234,0.3012,0.3325,15000.0
2283.2,0.3258,0.2395,0.3311,15000.0
2283.4,0.236,0.2824,0.3266,15000.0
2283.6,0.1426,0.308,0.1989,15000.0
2283.8,0.2066,0.3095,0.2732,15000.0
2284.0,0.2546,0.301,0.1531,15000.0
2284.2,0.1421,0.345,0.3769,15000.0
2284.4,0.1873,0.29,0.3588,15000.0
2284.6,0.2897,0.2847,0.3366,15000.0
2284.8,0.1299,0.2871,0.4567,15000.0
2285.0,0.0643,0.3474,0.2226,15000.0
2285.2,0.1363,0.2804,0.2677,15000.0
2285.4,0.1111,0.339,0.1519,15000.0
2285.6,0.1395,0.3319,0.4552,15000.0
2285.8,0.7854,0.1786,0.4664,15000.0
2286.0,0.2236,0.305,0.5028,15000.0
2286.2,0.2868,0.2833,0.5418,15000.0
2286.4,0.1188,0.2927,0.2972,15000.0
2286.6,0.1348,0.2957,0.2616,15000.0
2286.8,0.7027,0.2129,0.1646,15000.0
2287.0,0.1089,0.3098,0.2095,15000.0
2287.2,0.2984,0.3021,0.3054,15000.0
2287.4,0.1111,0.3136,0.0924,15000.0
2287.6,0.1474,0.281,0.2235,15000.0
2287.8,0.1237,0.3151,0.3292,15000.0
2288.0,0.3007,0.2369,0.4776,15000.0
2288.2,0.1769,0.284,0.2656,15000.0
2288.4,0.3993,0.2503,0.3804,15000.0
2288.6,0.2354,0.2955,0.5706,15000.0
2288.8,0.3158,0.3049,0.1265,15000.0
2289.0,0.1676,0.2975,0.4765,15000.0
2289.2,0.1057,0.2959,0.3926,15000.0
2289.4,0.1967,0.2746,0.5074,15000.0
2289.6,0.1321,0.3156,0.455,15000.0
2289.8,0.0001,0.3161,0.2592,15000.0
2290.0,0.3014,0.2617,0.3607,15000.0
2290.2,0.2033,0.3065,0.1673,15000.0
2290.4,0.13,0.3226,0.2734,15000.0
2290.6,0.2376,0.2628,0.3636,15000.0
2290.8,0.2047,0.2573,0.3987,15000.0
2291.0,0.341,0.2635,0.4545,15000.0
2291.2,0.2433,0.2583,0.5518,15000.0
2291.4,0.1843,0.265,0.3069,15000.0
2291.6,0.2693,0.2561,0.5001,15000.0
2291.8,0.1964,0.3095,0.3735,15000.0
2292.0,0.2184,0.2981,0.1891,15000.0
2292.2,0.3226,0.3175,0.3201,15000.0
2292.4,0.0831,0.2939,0.3616,15000.0
2292.6,0.1137,0.3284,0.2334,15000.0
2292.8,0.1581,0.3046,0.2185,15000.0
2293.0,0.1727,0.2812,0.2238,15000.0
2293.2,0.3157,0.2666,0.2933,15000.0
2293.4,0.0585,0.2994,0.2417,15000.0
2293.6,0.1971,0.2936,0.4954,15000.0
2293.8,0.1449,0.3165,0.0444,15000.0
2294.0,0.37,0.2534,0.3772,15000.0
2294.2,0.2884,0.2908,0.4123,15000.0
2294.4,0.7191,0.2304,0.2575,15000.0
2294.6,0.2969,0.3024,0.3164,15000.0
2294.8,0.0681,0.2857,0.3099,15000.0
2295.0,0.4028,0.2546,0.3541,15000.0
2295.2,0.1158,0.3157,0.4185,15000.0
2295.4,0.3257,0.2462,0.4355,15000.0
2295.6,0.2552,0.253,0.292,15000.0
2295.8,0.2264,0.2832,0.1714,15000.0
2296.0,0.3215,0.2603,0.3809,15000.0
2296.2,0.2997,0.2686,0.279,15000.0
2296.4,0.2107,0.2769,0.2911,15000.0
2296.6,0.1578,0.3379,0.3568,15000.0
2296.8,0.2123,0.2768,0.3023,15000.0
2297.0,0.1897,0.3014,0.3815,15000.0
2297.2,0.2354,0.2927,0.6497,15000.0
2297.4,0.3021,0.2379,0.4523,15000.0
2297.6,0.2469,0.3098,0.5027,15000.0
2297.8,0.7459,0.2132,0.4412,15000.0
2298.0,0.1346,0.3016,0.3538,15000.0
2298.2,0.2325,0.304,0.4067,15000.0
2298.4,0.822,0.1875,0.4475,15000.0
2298.6,0.1202,0.3184,0.4414,15000.0
2298.8,0.2606,0.2408,0.376,15000.0
2299.0,0.2885,0.2902,0.1921,15000.0
2299.2,0.1979,0.292,0.1722,15000.0
2299.4,0.2201,0.2888,0.405,15000.0
2299.6,0.237,0.2652,0.224,15000.0
2299.8,0.2681,0.2727,0.4385,15000.0
2300.0,0.1799,0.2863,0.5113,15000.0
2300.2,0.1017,0.2809,0.3263,15000.0
2300.4,0.2387,0.289,0.495,15000.0
2300.6,0.3958,0.2881,0.381,15000.0
2300.8,0.1078,0.2743,0.3586,15000.0
2301.0,0.1873,0.2998,0.354,15000.0
2301.2,0.1614,0.2858,0.2512,15000.0
2301.4,0.4413,0.2387,0.2547,15000.0
2301.6,0.1039,0.3049,0.146,15000.0
2301.8,0.184,0.2924,0.2603,15000.0
2302.0,0.1635,0.2975,0.6029,15000.0
2302.2,0.0746,0.2855,0.1718,15000.0
2302.4,0.0691,0.3307,0.1917,15000.0
2302.6,0.2568,0.2805,0.2563,15000.0
2302.8,0.2709,0.2885,0.2587,15000.0
2303.0,0.144,0.3212,0.369,15000.0
2303.2,0.3409,0.227,0.301,15000.0
2303.4,0.0,0.3326,0.3083,15000.0
2303.6,0.0742,0.3049,0.2413,15000.0
2303.8,0.1175,0.3216,0.2795,15000.0
2304.0,0.1991,0.2721,0.3492,15000.0
2304.2,0.1549,0.3139,0.3235,15000.0
2304.4,0.1799,0.2701,0.5948,15000.0
2304.6,0.2485,0.2883,0.3465,15000.0
2304.8,0.3457,0.2704,0.3319,15000.0
2305.0,0.2802,0.2721,0.0567,15000.0
2305.2,0.2056,0.2665,0.3874,15000.0
2305.4,0.192,0.2819,0.1154,15000.0
2305.6,0.3101,0.2888,0.4159,15000.0
2305.8,0.3884,0.2876,0.3672,15000.0
2306.0,0.2638,0.3169,0.4342,15000.0
2306.2,0.151,0.3064,0.2665,15000.0
2306.4,0.2259,0.2889,0.3529,15000.0
2306.6,0.258,0.2877,0.4312,15000.0
2306.8,0.1445,0.3355,0.2195,15000.0
2307.0,0.2866,0.2846,0.4246,15000.0
2307.2,0.2264,0.2855,0.4187,15000.0
2307.4,0.3165,0.2639,0.3435,15000.0
2307.6,0.1023,0.3004,0.5345,15000.0
2307.8,0.0259,0.3236,0.3976,15000.0
2308.0,0.1607,0.2793,0.1526,15000.0
2308.2,0.2024,0.2751,0.4738,15000.0
2308.4,0.0199,0.3155,0.26,15000.0
2308.6,0.1392,0.2887,0.4454,15000.0
2308.8,0.3284,0.2794,0.3889,15000.0
2309.0,0.2533,0.2929,0.031,15000.0
2309.2,0.773,0.2016,0.4572,8491.6953
2309.4,0.0944,0.3147,0.3127,15000.0
2309.6,0.325,0.2703,0.3019,15000.0
2309.8,0.1583,0.2188,0.327,15000.0
2310.0,0.2095,0.269,0.4523,15000.0
2310.2,0.2407,0.2956,0.2364,15000.0
2310.4,0.824,0.1714,0.5302,1855.2015
2310.6,0.3492,0.2812,0.1703,15000.0
2310.8,0.2575,0.297,0.3819,15000.0
2311.0,0.2338,0.2773,0.447,15000.0
2311.2,0.1914,0.2776,0.4439,15000.0
2311.4,0.2432,0.2813,0.3748,15000.0
2311.6,0.179,0.2905,0.3242,15000.0
2311.8,0.2189,0.2975,0.2802,15000.0
2312.0,0.1658,0.2466,0.2199,15000.0
2312.2,0.8428,0.1705,0.3147,15000.0
2312.4,0.1084,0.2824,0.2369,15000.0
2312.6,0.1729,0.242,0.2334,15000.0
2312.8,0.1663,0.2835,0.5682,15000.0
2313.0,0.7007,0.1779,0.1877,5156.5871
2313.2,0.2992,0.2644,0.4945,15000.0
2313.4,0.1866,0.2804,0.2047,15000.0
2313.6,0.1577,0.3038,0.221,15000.0
2313.8,0.2615,0.2732,0.2313,15000.0
2314.0,0.3942,0.2231,0.2427,15000.0
2314.2,0.2797,0.2822,0.4631,15000.0
2314.4,0.028,0.3639,0.3902,15000.0
2314.6,0.2863,0.2957,0.319,15000.0
2314.8,0.304,0.2849,0.6761,15000.0
2315.0,0.4199,0.2489,0.3636,15000.0
2315.2,0.1752,0.2822,0.3595,15000.0
2315.4,0.2139,0.2746,0.2731,15000.0
2315.6,0.245,0.2856,0.2544,15000.0
2315.8,0.1236,0.2775,0.2902,15000.0
2316.0,0.1145,0.3061,0.445,15000.0
2316.2,0.2399,0.2683,0.4264,15000.0
2316.4,0.0457,0.2784,0.5087,15000.0
2316.6,0.0683,0.2955,0.2609,15000.0
2316.8,0.2816,0.3,0.416,15000.0
2317.0,0.2498,0.2828,0.3887,15000.0
2317.2,0.325,0.197,0.4385,15000.0
2317.4,0.2463,0.2671,0.2547,15000.0
2317.6,0.201,0.3059,0.2182,15000.0
2317.8,0.3289,0.2614,0.4253,15000.0
2318.0,0.1577,0.3052,0.4478,15000.0
2318.2,0.1667,0.2854,0.2768,15000.0
2318.4,0.1935,0.2927,0.4212,15000.0
2318.6,0.245,0.2815,0.4965,15000.0
2318.8,0.1933,0.2761,0.3113,15000.0
2319.0,0.0515,0.3232,0.1633,15000.0
2319.2,0.1733,0.3229,0.1784,15000.0
2319.4,0.1968,0.2962,0.2655,15000.0
2319.6,0.2115,0.2882,0.2964,15000.0
2319.8,0.1551,0.2783,0.3495,15000.0
2320.0,0.2506,0.2987,0.3438,15000.0
2320.2,0.0389,0.3035,0.3111,15000.0
2320.4,0.2416,0.2926,0.4297,15000.0
2320.6,0.3793,0.2745,0.2641,15000.0
2320.8,0.1393,0.3175,0.49,15000.0
2321.0,0.2058,0.3072,0.4551,15000.0
2321.2,0.1753,0.3114,0.4447,15000.0
2321.4,0.177,0.2666,0.2794,15000.0
2321.6,0.8865,0.161,0.3868,5452.5003
2321.8,0.3992,0.2287,0.4605,15000.0
2322.0,0.2386,0.253,0.34,15000.0
2322.2,0.1329,0.3292,0.2496,15000.0
2322.4,0.1215,0.2808,0.2642,15000.0
2322.6,0.2062,0.2645,0.2765,15000.0
2322.8,0.0,0.3189,0.1983,15000.0
2323.0,0.3053,0.2562,0.7071,15000.0
2323.2,0.1486,0.3415,0.0943,15000.0
2323.4,0.2389,0.2763,0.237,15000.0
2323.6,0.2436,0.2899,0.4207,15000.0
2323.8,0.2965,0.2569,0.2807,15000.0
2324.0,0.2493,0.2469,0.3242,15000.0
2324.2,0.2743,0.2615,0.408,15000.0
2324.4,0.3019,0.2573,0.4861,15000.0
2324.6,0.167,0.2788,0.3209,15000.0
2324.8,0.4151,0.2216,0.4872,15000.0
2325.0,0.7127,0.2087,0.178,15000.0
2325.2,0.1972,0.2817,0.2798,15000.0
2325.4,0.1159,0.2706,0.4163,15000.0
2325.6,0.1793,0.2934,0.5846,15000.0
2325.8,0.2402,0.2968,0.2306,15000.0
2326.0,0.2095,0.3104,0.2041,15000.0
2326.2,0.3827,0.2104,0.422,15000.0
